,,"Permisos Vigentes de Generación, Importación y Exportación de Energía Eléctrica",,,,,,,,,,,,,,,
,,Comisión Reguladora de Energía / Unidad de Electricidad,,,,,,,,,,,,,,,
,,Actualización: 28 de febrero de 2025,,,,,,,,,,,,,,,
Num,Permisionario,Modalidad,Fecha de Otorgamiento,Número de Permiso,Capacidad Autorizada (MW),Generación Estimada (GWh/Año),Inversion Estimada (Millones de Dólares),Fecha de Entrada en Operación,Energético Primario,Actividad Economica,Tecnología,Estado Actual,Entidad Federativa,Dirección,Empresa Líder,País de Origen,Subasta
862,"Techgen, S. A. de C. V.",GEN.,18/12/2017,E/2007/GEN/2017,227.50,1823.00,$228.83,01/09/2018,Gas Natural,Generador,Ciclo combinado,En operación,Nuevo León,"Parcela No 22 Z-1 p1/3 del Ejido Francisco Villa, Pesquería, Nuevo León.",Techint,Italia-Argentina,
863,"Parque Amistad IV, S. A. de C. V.",GEN.,01/02/2018,E/2009/GEN/2018,162.00,598.10,$222.72,17/01/2026,Viento,Generador,Eólica,En construcción,Coahuila,"predio rústico oeste del ejido Braulio Fernández Aguirre, aproximadamente a
82 kilómetros por el camino rural perpendicular a la carretera Presa de la Amistad,
coordenadas 29° 33.584’ N, 101° 49.352’ O, C. P. 26248, Acuña, Coahuila","Impulsora Nacional de Electricidad, S. de R. L. de C. V.",España,Subasta 3
864,"Comercial Importadora, S. A. de C. V.",GEN.,01/02/2018,E/2012/GEN/2018,1.05,8.38,$2.68,05/09/2018,Gas Natural,Generador,Combustión Interna,En operación,Estado de México,"Avenida Primero de Mayo número 45 C, colonia San Andrés Atoto,
C. P. 53500, Naucalpan de Juárez,
Estado de México",Don Alfonso Acevedo,México,
865,"Grupo Gusi, S. P. R. de R. L. de C. V.",GEN.,01/02/2018,E/2013/GEN/2018,2.86,22.86,$3.14,09/04/2019,Biogás,Generador,Bioenergía,En operación,San Luis Potosí,"kilómetro 12.5 de la carretera Tamuín-San Vicente, C. P. 79200, Tamuín, San Luis Potosí.",Miguel Gutierrez Mendoza,México,
866,"Iberdrola Energía Escobedo, S. A. de C. V.",GEN.,01/02/2018,E/2014/GEN/2018,80.00,634.78,$80.47,20/12/2018,Gas Natural,Generador,Ciclo combinado,En operación,Nuevo León,"kilómetro 11+230
de la carretera 53 Monterrey-Hidalgo, C. P. 66583, El Carmen, Nuevo León.",Mexico Infrastructure Partners (MIP),México,
867,"Parque de Tecnología Electrónica, S. A. de C. V. ",GEN.,01/02/2018,E/2015/GEN/2018,1.90,3.84,$2.17,22/09/2018,Sol,Generador,Fotovoltaica,En operación,Chihuahua,"Boulevard Independencia número 4240, colonia Lote Bravo,
C. P. 32695, Ciudad Juárez,
Chihuahua",Flextronics,Estados Unidos,
868,"Comercializadora de Lácteos y Derivados, S. A. de C. V.",GEN.,15/02/2018,E/2018/GEN/2018,6.67,56.08,$7.34,30/12/2019,Gas Natural,Generador,Cogeneración Eficiente,Por iniciar obras,Coahuila,"Roberto Dávila número 50, colonia Ciudad Industrial Torreón,
C. P. 27088, Torreón, Coahuila.","Grupo Industrial Lala, S. A. de C. V.",México,
869,"Compañía de Electricidad Los Ramones, S. A. P. I. de C. V.",GEN.,15/02/2018,E/2019/GEN/2018,768.00,4762.00,$515.00,11/12/2020,Gas Natural y Diésel,Generador,Turbogás,En operación,Nuevo León,"kilómetro 87 de la carretera Monterrey-Reynosa,
Col. El Empalme Herrera, Los Ramones, 
C. P. 66800, Nuevo León.",Salomón Camhaji Samra,México,Subasta 3
870,"Energía San Luis de la Paz, S. A. de C. V.",GEN.,15/02/2018,E/2020/GEN/2018,60.00,489.25,$22.13,14/12/2018,Gas Natural,Generador,Ciclo combinado,En operación,Guanajuato,"kilómetro 82.7 de
la carretera federal 57, Las Delicias, C. P. 37900, San Luis de la Paz, Guanajuato","InterGen Bajio, B. V.",Canadá y China,
871,"Agroindustrial Uumbal, S. A. P. I. de C. V.",GEN.,16/03/2018,E/2025/GEN/2018,1.30,3.87,$0.85,09/04/2018,Biomasa,Generador,Bioenergía,En operación,Chiapas,"kilómetro 133 de la carretera federal No. 186 Villahermosa-Escárcega, O, C. P. 29962, Palenque, Chiapas.",Grupo AlEn,México,
872,"El Gritón Solar, S. A. de C. V.",GEN.,16/03/2018,E/2026/GEN/2018,314.43,966.33,$279.07,21/04/2027,Sol,Generador,Fotovoltaica,Por iniciar obras,Zacatecas,"kilómetro 3.3 del camino Buenavista-San Nicolás, congregación Ojo de Agua de La Palma, aproximadamente a 30 kilómetros al suroeste del municipio de Pinos,C.P. 98979, Pinos, Zacatecas",Juan Camilo Echeverri Parra,México,
873,"Sunmex Renovables, S. A. de C. V.",GEN.,16/03/2018,E/2028/GEN/2018,102.79,266.05,$96.75,31/07/2024,Sol,Generador,Fotovoltaica,Por iniciar obras,Sonora,"Km 136.3 de la carretera 15 Los Mochis-Navojoa,
Ejido Felipe Ángeles, Navojoa, Sonora","Univergy International, S. L.",España,Subasta 3
874,Parque Solar Los Cuervos S. de R. L. de C. V.,GEN.,28/03/2018,E/2032/GEN/2018,200.00,608.05,$215.92,01/02/2023,Sol,Generador,Fotovoltaica,En operación,Aguascalientes,"Rancho San Bartolo de la localidad El Camposanto, cerca de la carretera 69 que une a las carreteras federales número 70 y 45, colonia Los Cuervos, Aguascalientes, Aguascalientes",Baywa,Alemania,
875,"Parque Eólico de Fenicias, S. de R. L. de C. V.",AUT.,28/03/2018,E/2034/AUT/2018,168.00,611.42,$336.00,10/06/2024,Viento,Generador,Eólica,En operación,Nuevo León,"kilómetro 165 de la carretera 40 libre Monterrey-Reynosa, C. P. 67010,General Bravo, Nuevo León, el punto de interconexión estará ubicado en Reynosa, Tamaulipas","Bimbo, S. A. de C. V.",México,
876,"Parque de Tecnología Electrónica, S. A. de C. V., Central 2",GEN.,19/04/2018,E/2036/GEN/2018,0.96,1.82,$1.02,28/07/2018,Sol,Generador,Fotovoltaica,En operación,Jalisco,"Carretera Base Aérea No. 5850, colonia La Mora, coordenadas 20° 44.586' N, 103° 26.855' O, Zapopan, Jalisco",Flextronics,Estados Unidos,
877,"CFE - Generación II, Central Manzanilllo I",GEN.,04/05/2018,E/2038/GEN/2018,3123.05,24124.23,$0.00,01/09/1982,Gas Natural y Combustóleo,Generador,Ciclo combinado,En operación,Colima,"A 3 kilómetros al sur del Puerto de Manzanillo, en el margen de la laguna de Cuyutlán, ejido de Campos, C. P. 28809, Manzanillo, Colima.",Comisión Federal de Electricidad,México,
878,"CFE - Generación III, Central Tijuana",GEN.,04/05/2018,E/2039/GEN/2018,366.00,3110.47,$0.00,11/09/1982,Gas Natural,Generador,Turbogás,En operación,Baja California,"kilómetro 23.5 de la carretera libre Tijuana-Ensenada, C. P. 22710, Playas de Rosarito, Baja California.",Comisión Federal de Electricidad,México,
879,"ESJ Renovable I, S. de R. L. de C. V.",GEN.,04/05/2018,E/2041/GEN/2018,100.00,299.17,$102.78,11/12/2023,Sol,Generador,Fotovoltaica,En operación,Aguascalientes,"en Kilómetro 10.8 de la Carretera Federal 22 (Rincón de Romos–Loreto), perpendicular al Kilómetro 23.8 de la Carretera Federal 71 (Luis Moya–San Francisco de los Romo), Municipio de Tepezalá, Estado de Aguascalientes.","Energía Sierra Juárez Holding, S. de R. L. de C. V.",Estados Unidos,Subasta 2
880,"Flextronics Technologies San Luis, S. A. de C. V.",GEN.,04/05/2018,E/2042/GEN/2018,1.56,2.94,$1.02,28/07/2018,Sol,Generador,Fotovoltaica,En operación,Sonora,"Avenida de la Industria número 208, colonia Parque Industrial, C. P. 83455, San Luis Río Colorado, Sonora.",MCI (Mirror Controls International) Netherlands B.V.,Países Bajos,
881,"CE G. Sanborns 2, S. A. de C. V.",GEN.,17/05/2018,E/2044/GEN/2018,1.00,8.25,$1.28,30/05/2019,Gas Natural,Generador,Combustión Interna,En operación,Ciudad de México,"Periférico números 3276 y 3278, colonia Esperanza, C. P. 09910, Iztapalapa, Ciudad de México.",Grupo Carso,México,
882,"CE G. Sanborns 2, S. A. de C. V.",GEN.,17/05/2018,E/2045/GEN/2018,1.00,8.25,$1.28,30/05/2019,Gas Natural,Generador,Combustión Interna,En operación,Puebla,"Calzada Ignacio Zaragoza número 410, colonia Corredor Industrial La Ciénega, C. P. 72220, Puebla, Puebla.",Grupo Carso,México,
883,"Tamazunchale Energía, S. A. P. I. de C. V.",GEN.,17/05/2018,E/2046/GEN/2018,532.00,4427.00,$400.00,07/05/2022,Gas Natural,Generador,Ciclo combinado,En operación,San Luis Potosí,"Predio denominado El Tepetate, sobre la margen izquierda del río Moctezuma, aproximadamente en el kilómetro 15 de la carretera Tampacán-Tamazunchale, C. P. 79980, Tamazunchale, San Luis Potosí. ",Mexico Infrastructure Partners (MIP),México,
884,"Engie Abril PV, S. de R. L. de C. V.",GEN.,31/05/2018,E/2047/GEN/2018,108.00,280.06,$92.43,29/09/2021,Sol,Generador,Fotovoltaica,En operación,Sonora,"Al norte del kilómetro 57+150 de la carretera estatal número 37, 
Caborca-Puerto Peñasco,
C. P. 83714, Caborca. Sonora.","Solar PV Holdings México, S. de R. L. de C. V.",Francia,Subasta 3
885,"Buenos Días Energía, S. de R. L. de C. V., Central Xcala",GEN.,31/05/2018,E/2048/GEN/2018,217.08,486.31,$168.40,26/07/2023,Sol,Generador,Fotovoltaica,En operación,Tlaxcala,"Al suroeste del kilómetro 178 de la carretera México M40D Arco Norte, San Antonio Calpulalpan, 
C. P. 90210, Calpulalpan, Tlaxcala. ",Engie,Francia,Subasta 3
886,"Iberdrola Energía Noroeste, S. A. de C. V.",GEN.,31/05/2018,E/2050/GEN/2018,87.00,610.46,$46.15,01/04/2020,Gas Natural,Generador,Ciclo combinado,En operación,Sinaloa,"Sitio Choacahui II, localizado al norte de la Ciudad de los Mochis aproximadamente a 5 kilómetros al noroeste del poblado de San Miguel Zapotitlán a la altura del kilómetro 19+350 de la Carretera Federal número 15 Los Mochis–Navojoa, Coordenadas 25° 57.86",Mexico Infrastructure Partners (MIP),México,
887,"Unión Fenosa México, S. A. de C. V.",GEN.,31/05/2018,E/2051/GEN/2018,160.56,471.02,$128.23,06/08/2026,Sol,Generador,Fotovoltaica,Por iniciar obras,Durango,"Kilómetro 30+115 de la carretera Durango-Gómez Palacio, Col. 27 de Noviembre, C. P. 34398, Durango, Durango","GPG Mexico, B. V.",Holanda,
888,"NP Energía La Lucha, S. A. de C. V.",GEN.,14/06/2018,E/2054/GEN/2018,130.72,377.60,$121.50,28/06/2023,Sol,Generador,Fotovoltaica,En operación,Durango,"ejido La Lucha en el kilómetro 131 de la carretera 49 JiménezTorreón, coordenadas 26° 33.429’ N, 104° 08.685’ O, C. P. 35214, Mapimí,
Durango.","NP Desarrollo en Energía de México, S. A. de C. V.",México,
889,"Energía de Baja California, S. de R. L. de C. V.",A.EXP,28/06/2018,AUT/003/2018,337.05,2952.12,$0.00,16/07/2018,Gas Natural,Exportación,Ciclo combinado,En operación,Baja California,"lote número 46, a 20 kilómetros de la Ciudad de Mexicali, Colonia Progreso, Sección Cuarta del Municipio de Mexicali, carretera número 2, Mexicali-Tijuana, Baja California",Sempra Energy,Estados Unidos,
890,"CGS Solarmex I, S. A. P. I. de C. V.",GEN.,28/06/2018,E/2056/GEN/2018,89.00,259.40,$88.94,30/06/2021,Sol,Generador,Fotovoltaica,Por iniciar obras,Zacatecas,"Rancho San José en el kilómetro 1 de la carretera estatal Camino a Berriozábal, C. P. 98710, Ojocaliente, Zacatecas.","Centro de Gestión Sostenible y Renovables, S. L.",España,
891,"Fuerza y Energía de Naco-Nogales, S. A. de C. V.",GEN.,28/06/2018,E/2059/GEN/2018,26.00,57.17,$4.29,13/08/2019,Gas Natural,Generador,Ciclo combinado,En operación,Sonora,"“El Fresnal”, 14 kilómetros al suroeste de la población de Agua Prieta, Agua Prieta, Sonora.",Naturgy,España,
892,"Recursos Solares PV de México II, S. A. de C. V.",GEN.,28/06/2018,E/2060/GEN/2018,100.00,290.75,$106.00,30/11/2023,Sol,Generador,Fotovoltaica,En operación,Sonora,"kilómetro 57 de la carretera estatal 61 San Luis-La Bandera, C. P. 83316, Hermosillo, Sonora","Desarrollos Solares Mexicanos, S. L.",España,Subasta 3
893,"Operadora Tecnoambiental SEA, S. A. de C. V., Central Chapultepec",GEN.,28/06/2018,E/2061/GEN/2018,4.28,34.10,$5.35,26/12/2021,Gas Natural,Generador,Combustión Interna,Por iniciar obras,Ciudad de México,"Avenida Chapultepec, número 28, colonia Doctores, C. P. 06720, Cuauhtémoc, Ciudad de México","Proyectos Tecnoambientales SEA, S. A. P. I. de C. V.",México,
894,"Versalles de las Cuatas Uno, S. A. P. I. de C. V.",GEN.,16/07/2018,E/2065/GEN/2018,22.50,42.51,$17.71,30/10/2020,Sol,Industrias Diversas,Fotovoltaica,En operación,Durango,"lotes 1, 2 y 3 del fraccionamiento Las Cuatas y Quiñones y fracción sur del predio Versalles, coordenadas 24° 00.586’ N, 104° 35.133’ O, 34308, Durango, Durango","EOSOL Energy de México, S. A. P. I. de C. V.",España,
895,"Versalles de las Cuatas Dos, S. A. P. I. de C. V.",GEN.,16/07/2018,E/2066/GEN/2018,22.50,42.51,$17.71,30/10/2020,Sol,Industrias Diversas,Fotovoltaica,En operación,Durango,"lotes 1, 2 y 3 del fraccionamiento Las Cuatas y Quiñones y fracción sur del predio Versalles, coordenadas 24° 00.586’ N, 104° 35.133’ O, 34308, Durango, Durango","EOSOL Energy de México, S. A. P. I. de C. V.",España,
896,"Versalles de las Cuatas Tres, S. A. P. I. de C. V.",GEN.,16/07/2018,E/2067/GEN/2018,22.50,42.51,$17.71,30/10/2020,Sol,Industrias Diversas,Fotovoltaica,En operación,Durango,"lotes 1, 2 y 3 del fraccionamiento Las Cuatas y Quiñones y fracción sur del predio Versalles, coordenadas 24° 00.586’ N, 104° 35.133’ O, 34308, Durango, Durango","EOSOL Energy de México, S. A. P. I. de C. V.",España,
897,"Energía del Sureste El Ramonal, S. A. P. I. de C. V.",GEN.,03/08/2018,E/2072/GEN/2018,50.75,106.52,$65.53,01/12/2019,Sol,Generador,Fotovoltaica,Por iniciar obras,Quintana Roo,"kilómetro 37 de la Carretera Federal 307 Cancún-Chetumal, C.P. 77905, Bacalar, Quintana Roo.",Next Energy,México,
898,"Igsapak Cogeneración, S. A. P. I. de C. V., Central 2",GEN.,03/08/2018,E/2073/GEN/2018,6.00,50.46,$3.54,01/12/2018,Vapor,Generador,Termoeléctrica Convencional,En operación,Hidalgo,"kilómetro 20 de la carretera Pachuca-Cd. Sahagún, número 1, C. P. 43960, Emiliano Zapata, Hidalgo.","Grupo Industrial IGSA, S. A. de C. V.",México,
899,"FRV Potrero Solar, S. de R. L. de C. V.",GEN.,16/08/2018,E/2077/GEN/2018,270.00,728.72,$292.00,18/09/2021,Sol,Generador,Fotovoltaica,En operación,Jalisco,"kilómetro 12.5 de la carretera libre estatal número 302 Lagos de Moreno-Unión de San Antonio, 
C. P. 47450, Lagos de Moreno, Jalisco.","FRV Solar Holdings VI, B. V.",España,
900,"Químicos y Plásticos Centurión, S. A. de C. V.",GEN.,16/08/2018,E/2079/GEN/2018,1.20,9.79,$0.81,26/09/2018,Gas Natural,Generador,Combustión Interna,En operación,Hidalgo,"Diligencias, número 197, colonia Tepojaco, C. P. 43823, Tizayuca, Hidalgo.",José Luis Ramírez Cavarrubias,México,
901,"Parque Solar Alsacia I, S. A. de C. V.",GEN.,16/08/2018,E/2082/GEN/2018,300.00,772.08,$282.15,30/06/2021,Sol,Generador,Fotovoltaica,Por iniciar obras,Chihuahua,"kilómetro 140 de la carretera federal 45 Ciudad Juárez-Chihuahua, rancho Alsacia y El Sueco, al sur de la cabecera municipal de Villa Ahumada, C. P. 32800, Ahumada, Chihuahua.","Desarrollos Solares Mexicanos, S. L.",España,
902,"Polímeros y Derivados, S. A. de C. V.",GEN.,16/08/2018,E/2083/GEN/2018,5.00,26.66,$3.79,01/04/2019,Gas Natural,Generador,Cogeneración Eficiente,En operación,Guanajuato,"Boulevard Hidalgo número 2004, Colonia San José del Consuelo, C.P. 37140, Municipio de León, Guanajuato",Polímeros y Derivados,México,
903,"BMW SLP, S. A. de C. V.",GEN.,13/09/2018,E/2089/GEN/2018,10.00,20.15,$4.08,01/03/2019,Sol,Generador,Fotovoltaica,En operación parcial,San Luis Potosí,"Boulevard BMW número 655, Parque Industrial Desarrollo 
Logistik II, C. P. 79526, Villa de Reyes, San Luis Potosí.",BMW,Alemania,
904,"Kenergreen, S. A. P. I. de C. V.",GEN.,13/09/2018,E/2090/GEN/2018,223.92,559.97,$202.17,15/07/2020,Sol,Generador,Fotovoltaica,En operación,Sonora,"A 8 kilómetros al sureste del kilómetro 5 de la carretera Navajoa-Alamos, C. P. 85227, Navojoa, Sonora.","Kenergy Ventures, B. V.",Canadá,Subasta 3
905,"Energía Solar Cuncunul, S. de R. L. de C. V.",GEN.,13/09/2018,E/2091/GEN/2018,70.00,176.48,$90.00,31/03/2020,Sol,Generador,Fotovoltaica,Por iniciar obras,Yucatán,"kilómetro 148 de la carretera federal 180 Valladolid-Mérida km 148, colonia Ebtún, C. P. 97766, Valladolid, Yucatán.","Jinkosolar Investment, PTE. LTD",China,Subasta 1
906,"Rosch América, S. A. de C. V.",GEN.,13/09/2018,E/2092/GEN/2018,7.42,43.36,$18.00,30/04/2020,Energía Cinética,Generador,Energía Cinética,Por iniciar obras,Baja California Sur,"Lote de terreno rústico, fracción ""J"" del predio denominado ""Cabo San Lucas"", Los Cabos, Baja California Sur.","KPD, S. R. de C. V.",Suiza,
907,"Sky EPS Supply SM, S. A. de C. V.",GEN.,13/09/2018,E/2093/GEN/2018,8.00,66.58,$7.13,14/12/2018,Gas Natural,Generador,Cogeneración Eficiente,En operación,Puebla,"Lote 2, Manzana 2, colonia Corredor Industrial Quetzalcóatl, coordenadas 19° 16.328’ N, 98° 24.926’ O, 74129, población San Baltazar Temaxcalac, San Martín Texmelucan, Puebla","Sandy Cassab Harari/Grupo Casime, S. A. de C. V.",México,
908,"Balaga Potencia, S. A. P. I. de C. V.",GEN.,27/09/2018,E/2094/GEN/2018,130.00,1104.64,$111.70,26/05/2021,Gas Natural,Generador,Ciclo combinado,En construcción,Baja California,"Ejido Lic. Benito Juárez, en el kilómetro 40.6 de la carretera federal Mexicali-Tijuana 2D, C. P. 21510, Tecate, Baja California.",Macquarie Energy LLC,Estados Unidos,
909,"Cimarrón Solar, S. de R. L. de C. V.",GEN.,27/09/2018,E/2095/GEN/2018,300.25,892.51,$320.00,02/06/2027,Sol,Generador,Fotovoltaica,Por iniciar obras,Sonora,"A la altura del kilómetro 239+450 de la carretera México 15 Guaymas-Hermosillo, población Los Chinos, C. P. 83307, Hermosillo, Sonora.",David López Huguez,México,
910,"Fuerza y Energía de Hermosillo, S. A. de C. V.",GEN.,27/09/2018,E/2096/GEN/2018,13.50,31.30,$3.75,20/12/2018,Gas Natural,Generador,Ciclo combinado,En operación,Sonora,"a 3.3 kilómetros al norte del kilómetro 14 de la carretera a Bahía de Kino, colonia La Manga, C. P. 83220, Hermosillo, Sonora.",Naturgy,España,
911,"Granjas Carroll de México, S. de R. L. de C. V., Cogeneración II",GEN.,27/09/2018,E/2097/GEN/2018,9.30,61.20,$7.31,28/08/2019,Gas Natural y Diésel,Generador,Combustión Interna,En operación,Puebla,"La fracción primera de la Ex Hacienda San Antonio Virreyes, en el kilómetro 66+200 de la carretera federal 129 tramo Amozoc-Teziutlán, C. P. 75020, Oriental, Puebla.","Agroindustrias Unidas de México, S. A. de C. V.",Estados Unidos,
912,"Ingenio La Margarita, S. A. de C. V.",GEN.,27/09/2018,E/2099/GEN/2018,15.90,30.00,$2.91,01/11/2018,Bagazo de Caña,Generador,Bioenergía,En operación,Oaxaca,"Kilómetro 69 F. F. C. C. Córdoba-Tierra Blanca, Estación Vicente, C. P. 68422, Acatlán de Pérez Figueroa, Oaxaca.",IngenioLa Margarita,México,
913,"Eólica del Mayab, S. A. P. I. de C. V.",GEN.,11/10/2018,E/2102/GEN/2018,71.40,347.00,$112.84,27/06/2024,Viento,Generador,Eólica,Por iniciar obras,Yucatán,"Predios rústicos de Santa Marta y Santa María Hatal, al norte del kilómetro 9 de la carretera Timul, C. P. 97343, Ixil, Yucatán","Eoliatec de México, S. A. de C. V.",México,
914,"Generación Natural de Juárez, S. A. de C. V.",GEN.,11/10/2018,E/2103/GEN/2018,3.60,5.00,$1.62,12/12/2018,Gas Natural,Generador,Combustión Interna,En operación,Chihuahua,"Calle Barranco Azul, número 657, Colonia Cereso, C. P. 32675, Ciudad Juárez, Chihuahua.",Octavio Fuentes Tellez,México,
915,"Energía Renovable de la Península, S. A. P. I. de C. V.",GEN.,11/10/2018,E/2104/GEN/2018,92.40,315.67,$167.00,28/07/2020,Viento,Generador,Eólica,En operación,Yucatán,"Predio denominado Tierras de Uso Común del Ejido de Progreso, a un costado del km 4.5 de la Carretera Progreso-Chicxulub, colonia Ejido Progreso, C. P. 97320, Mérida, Yucatán.","Inco Renovables, S. A. P. I. de C. V.",México,Subasta 2
916,"Arroyo Viento del Norte, S. de R. L. de C. V.",GEN.,26/10/2018,E/2107/GEN/2018,250.00,1044.10,$331.16,15/07/2027,Viento,Generador,Eólica,En construcción,Nuevo León,"Kilómetro 150.5 de la autopista Reynosa-Monterrey, C. P. 67000, General Bravo, Nuevo León. ",Oak Creek Energy,Estados Unidos,
917,"Fuerza y Energía Limpia de Tizimín II, S. A. de C. V.",GEN.,26/10/2018,E/2108/GEN/2018,75.00,271.55,$153.90,29/06/2027,Viento,Generador,Eólica,Por iniciar obras,Yucatán,"Kilómetro 41 de la carretera Tizimín-Dzonot Carretero, C. P. 97701, Tizimín, Yucatán.","Smartener, S. L.",España,
918,"Productora Nacional de Papel, S. A. de C. V., Central II",GEN.,26/10/2018,E/2109/GEN/2018,9.94,82.64,$8.15,22/11/2019,Gas Natural,Generador,Combustión Interna,En operación,San Luis Potosí,"Domicilio conocido S/N, Ejido de San Miguel, aproximadamente a 1.5 kilómetros de la carretera Villa de Reyes-San Felipe, C. P. 79500, Villa de Reyes, San Luis Potosí.","Productora e Importadora de Papel, S. A. de C. V. (PIPSA)",México,
919,"Gis Power Services, S. A. de C. V.",GEN.,12/11/2018,E/2112/GEN/2018,9.37,55.48,$9.00,30/11/2018,Gas Natural y Diésel,Generador,Combustión Interna,En operación,San Luis Potosí,"Lote 2429 de la avenida Asia esquina avenida Munich, colonia Parque Industrial Logistik, C. P. 79526, Villa de Reyes, San Luis Potosí.","Green Island Solutions, S. A. de C. V.",Estados Unidos,
